,Unnamed: 0,cand_name,year,election_type,state,district,party,incumbency_status,race_outcome,contributions,percentage_votes,in_db,campaign_site,campaign_facebook,campaign_x,campaign_instagram,personal_website,personal_facebook,personal_linkedin
749,749,CHIP ROY,2024,federal:house,TX,21,REPUBLICAN,unknown,Won,unknown,0.618503223,T,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
750,750,KRISTIN HOOK,2024,federal:house,TX,21,DEMOCRAT,unknown,Lost,unknown,0.360592651,T,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
751,751,TROY E. NEHLS,2024,federal:house,TX,22,REPUBLICAN,unknown,Won,unknown,0.621228357,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
752,752,MARQUETTE GREENE-SCOTT,2024,federal:house,TX,22,DEMOCRAT,unknown,Lost,unknown,0.378771643,T,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
753,753,TONY GONZALES,2024,federal:house,TX,23,REPUBLICAN,unknown,Won,unknown,0.622972633,T,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
754,754,S. LIMON,2024,federal:house,TX,23,DEMOCRAT,unknown,Lost,unknown,0.377027367,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
755,755,BETH VAN DUYNE,2024,federal:house,TX,24,REPUBLICAN,unknown,Won,unknown,0.603006696,T,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
756,756,SAM EPPLER,2024,federal:house,TX,24,DEMOCRAT,unknown,Lost,unknown,0.396993304,T,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
757,757,ROGER WILLIAMS,2024,federal:house,TX,25,REPUBLICAN,unknown,Won,unknown,0.993725043,T,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
758,758,CHAD HAGG,2024,federal:house,TX,25,,unknown,Lost,unknown,0.006274957,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
759,759,BRANDON GILL,2024,federal:house,TX,26,REPUBLICAN,unknown,Won,unknown,0.620698355,T,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
760,760,ERNEST R. LINEBERGER III,2024,federal:house,TX,26,DEMOCRAT,unknown,Lost,unknown,0.356715676,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
761,761,MICHAEL CLOUD,2024,federal:house,TX,27,REPUBLICAN,unknown,Won,unknown,0.660430188,T,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
762,762,TANYA LLOYD,2024,federal:house,TX,27,DEMOCRAT,unknown,Lost,unknown,0.339569812,T,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
763,763,HENRY CUELLAR,2024,federal:house,TX,28,DEMOCRAT,unknown,Won,unknown,0.527943767,T,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
764,764,JAY FURMAN,2024,federal:house,TX,28,REPUBLICAN,unknown,Lost,unknown,0.472056233,T,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
765,765,SYLVIA R. GARCIA,2024,federal:house,TX,29,DEMOCRAT,unknown,Won,unknown,0.652911457,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
766,766,ALAN GARZA,2024,federal:house,TX,29,REPUBLICAN,unknown,Lost,unknown,0.347088543,T,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
767,767,JASMINE CROCKETT,2024,federal:house,TX,30,DEMOCRAT,unknown,Won,unknown,0.848920863,T,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
768,768,"JRMAR \""J J\"" JEFFERSON",2024,federal:house,TX,30,LIBERTARIAN,unknown,Lost,unknown,0.151079137,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
769,769,JOHN R. CARTER,2024,federal:house,TX,31,REPUBLICAN,unknown,Won,unknown,0.64430457,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
770,770,STUART WHITLOW,2024,federal:house,TX,31,DEMOCRAT,unknown,Lost,unknown,0.35569543,T,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
771,771,JULIE JOHNSON,2024,federal:house,TX,32,DEMOCRAT,unknown,Won,unknown,0.604549522,T,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
772,772,DARRELL DAY,2024,federal:house,TX,32,REPUBLICAN,unknown,Lost,unknown,0.369695953,T,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
773,773,MARC A. VEASEY,2024,federal:house,TX,33,DEMOCRAT,unknown,Won,unknown,0.687853966,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
774,774,PATRICK DAVID GILLESPIE,2024,federal:house,TX,33,REPUBLICAN,unknown,Lost,unknown,0.312146034,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
775,775,VICENTE GONZALEZ,2024,federal:house,TX,34,DEMOCRAT,unknown,Won,unknown,0.512917762,T,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
776,776,MAYRA FLORES,2024,federal:house,TX,34,REPUBLICAN,unknown,Lost,unknown,0.487082238,T,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
777,777,GREG CASAR,2024,federal:house,TX,35,DEMOCRAT,unknown,Won,unknown,0.67363177,T,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
778,778,STEVEN WRIGHT,2024,federal:house,TX,35,REPUBLICAN,unknown,Lost,unknown,0.32636823,T,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
779,779,BRIAN BABIN,2024,federal:house,TX,36,REPUBLICAN,unknown,Won,unknown,0.693590961,T,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
780,780,DAYNA STEELE,2024,federal:house,TX,36,DEMOCRAT,unknown,Lost,unknown,0.306409039,T,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
781,781,LLOYD DOGGETT,2024,federal:house,TX,37,DEMOCRAT,unknown,Won,unknown,0.742188073,T,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
782,782,JENNY GARCIA SHARON,2024,federal:house,TX,37,REPUBLICAN,unknown,Lost,unknown,0.235776293,T,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
783,783,WESLEY HUNT,2024,federal:house,TX,38,REPUBLICAN,unknown,Won,unknown,0.627341261,T,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
784,784,MELISSA MCDONOUGH,2024,federal:house,TX,38,DEMOCRAT,unknown,Lost,unknown,0.372384498,T,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
785,785,BLAKE D. MOORE,2024,federal:house,UT,1,REPUBLICAN,unknown,Won,unknown,0.631260334,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
786,786,BILL CAMPBELL,2024,federal:house,UT,1,DEMOCRAT,unknown,Lost,unknown,0.320635701,T,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
787,787,CELESTE MALOY,2024,federal:house,UT,2,REPUBLICAN,unknown,Won,unknown,0.580022496,T,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
788,788,NATHANIEL E. WOODWARD,2024,federal:house,UT,2,DEMOCRAT,unknown,Lost,unknown,0.342286583,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
789,789,MIKE KENNEDY,2024,federal:house,UT,3,REPUBLICAN,unknown,Won,unknown,0.663870607,T,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
790,790,GLENN J. WRIGHT,2024,federal:house,UT,3,DEMOCRAT,unknown,Lost,unknown,0.336129393,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
791,791,BURGESS OWENS,2024,federal:house,UT,4,REPUBLICAN,unknown,Won,unknown,0.634169077,T,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
792,792,KATRINA FALLICK-WANG,2024,federal:house,UT,4,DEMOCRAT,unknown,Lost,unknown,0.302028224,T,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
793,793,ROBERT J. WITTMAN,2024,federal:house,VA,1,REPUBLICAN,unknown,Won,unknown,0.563068744,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
794,794,LESLIE C. MEHTA,2024,federal:house,VA,1,DEMOCRAT,unknown,Lost,unknown,0.435252429,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
795,795,JENNIFER A. KIGGANS,2024,federal:house,VA,2,REPUBLICAN,unknown,Won,unknown,0.507381907,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
796,796,MISSY COTTER SMASAL,2024,federal:house,VA,2,DEMOCRAT,unknown,Lost,unknown,0.468962716,T,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
797,797,"ROBERT C. \""BOBBY\"" SCOTT",2024,federal:house,VA,3,DEMOCRAT,unknown,Won,unknown,0.699516853,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
798,798,JOHN SITKA III,2024,federal:house,VA,3,REPUBLICAN,unknown,Lost,unknown,0.298352084,T,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
799,799,JENNIFER L. MCCLELLAN,2024,federal:house,VA,4,DEMOCRAT,unknown,Won,unknown,0.673447703,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
800,800,"WILLIAM J. \""BILL\"" MOHER III",2024,federal:house,VA,4,REPUBLICAN,unknown,Lost,unknown,0.324397882,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
801,801,JOHN J. MCGUIRE III,2024,federal:house,VA,5,REPUBLICAN,unknown,Won,unknown,0.572605939,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
802,802,GLORIA TINSLEY WITT,2024,federal:house,VA,5,DEMOCRAT,unknown,Lost,unknown,0.422699667,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
803,803,BEN CLINE,2024,federal:house,VA,6,REPUBLICAN,unknown,Won,unknown,0.63123073,T,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
804,804,KEN L. MITCHELL,2024,federal:house,VA,6,DEMOCRAT,unknown,Lost,unknown,0.347911113,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
805,805,EUGENE S. VINDMAN,2024,federal:house,VA,7,DEMOCRAT,unknown,Won,unknown,0.511795902,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
806,806,DERRICK M. ANDERSON,2024,federal:house,VA,7,REPUBLICAN,unknown,Lost,unknown,0.485395131,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
807,807,"DONALD S. BEYER, JR.",2024,federal:house,VA,8,DEMOCRAT,unknown,Won,unknown,0.71524426,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
808,808,JERRY W. TORRES,2024,federal:house,VA,8,REPUBLICAN,unknown,Lost,unknown,0.246606671,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
809,809,H. MORGAN GRIFFITH,2024,federal:house,VA,9,REPUBLICAN,unknown,Won,unknown,0.724867382,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
810,810,KAREN G. H. BAKER,2024,federal:house,VA,9,DEMOCRAT,unknown,Lost,unknown,0.273267109,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
811,811,SUHAS SUBRAMANYAM,2024,federal:house,VA,10,DEMOCRAT,unknown,Won,unknown,0.52088317,T,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
812,812,MIKE W. CLANCY,2024,federal:house,VA,10,REPUBLICAN,unknown,Lost,unknown,0.475392967,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
813,813,GERALD E. CONNOLLY,2024,federal:house,VA,11,DEMOCRAT,unknown,Won,unknown,0.666841384,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
814,814,MIKE L. VAN METER,2024,federal:house,VA,11,REPUBLICAN,unknown,Lost,unknown,0.328636277,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
815,815,BECCA BALINT,2024,federal:house,VT,0,DEMOCRAT,unknown,Won,unknown,0.585698003,T,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
816,816,MARK COESTER,2024,federal:house,VT,0,"REPUBLICAN, LIBERTARIAN",unknown,Lost,unknown,0.280115853,T,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
817,817,SUZAN K. DELBENE,2024,federal:house,WA,1,DEMOCRAT,unknown,Won,unknown,0.62999573,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
818,818,JEB BREWER,2024,federal:house,WA,1,REPUBLICAN,unknown,Lost,unknown,0.367489422,T,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
819,819,RICK LARSEN,2024,federal:house,WA,2,DEMOCRAT,unknown,Won,unknown,0.638279851,T,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
820,820,CODY HART,2024,federal:house,WA,2,REPUBLICAN,unknown,Lost,unknown,0.358566865,T,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
821,821,MARIE GLUESENKAMP PEREZ,2024,federal:house,WA,3,DEMOCRAT,unknown,Won,unknown,0.517371797,T,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
822,822,JOE KENT,2024,federal:house,WA,3,REPUBLICAN,unknown,Lost,unknown,0.47860564,T,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
823,823,DAN NEWHOUSE,2024,federal:house,WA,4,REPUBLICAN,unknown,Won,unknown,0.520169326,T,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
824,824,JERROD SESSLER,2024,federal:house,WA,4,REPUBLICAN,unknown,Lost,unknown,0.461528815,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
825,825,MICHAEL BAUMGARTNER,2024,federal:house,WA,5,REPUBLICAN,unknown,Won,unknown,0.605656882,T,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
826,826,CARMELA CONROY,2024,federal:house,WA,5,DEMOCRAT,unknown,Lost,unknown,0.392850491,T,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
827,827,EMILY RANDALL,2024,federal:house,WA,6,DEMOCRAT,unknown,Won,unknown,0.567142742,T,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
828,828,DREW C. MACEWEN,2024,federal:house,WA,6,REPUBLICAN,unknown,Lost,unknown,0.431075524,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
829,829,PRAMILA JAYAPAL,2024,federal:house,WA,7,DEMOCRAT,unknown,Won,unknown,0.839137819,T,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
830,830,DAN ALEXANDER,2024,federal:house,WA,7,REPUBLICAN,unknown,Lost,unknown,0.157734643,T,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
831,831,KIM SCHRIER,2024,federal:house,WA,8,DEMOCRAT,unknown,Won,unknown,0.539561398,T,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
832,832,CARMEN GOERS,2024,federal:house,WA,8,REPUBLICAN,unknown,Lost,unknown,0.458048367,T,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
833,833,ADAM SMITH,2024,federal:house,WA,9,DEMOCRAT,unknown,Won,unknown,0.654426455,T,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
834,834,MELISSA CHAUDHRY,2024,federal:house,WA,9,DEMOCRAT,unknown,Lost,unknown,0.324388288,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
835,835,MARILYN STRICKLAND,2024,federal:house,WA,10,DEMOCRAT,unknown,Won,unknown,0.58536277,T,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
836,836,DON HEWETT,2024,federal:house,WA,10,REPUBLICAN,unknown,Lost,unknown,0.412281206,T,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
837,837,BRYAN STEIL,2024,federal:house,WI,1,REPUBLICAN,unknown,Won,unknown,0.54007314,T,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
838,838,PETER BARCA,2024,federal:house,WI,1,DEMOCRAT,unknown,Lost,unknown,0.438132317,T,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
839,839,MARK POCAN,2024,federal:house,WI,2,DEMOCRAT,unknown,Won,unknown,0.700518527,T,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
840,840,ERIK OLSEN,2024,federal:house,WI,2,REPUBLICAN,unknown,Lost,unknown,0.298206479,T,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
841,841,DERRICK VAN ORDEN,2024,federal:house,WI,3,REPUBLICAN,unknown,Won,unknown,0.513247221,T,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
842,842,REBECCA COOKE,2024,federal:house,WI,3,DEMOCRAT,unknown,Lost,unknown,0.486004923,T,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
843,843,GWEN MOORE,2024,federal:house,WI,4,DEMOCRAT,unknown,Won,unknown,0.747686085,T,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
844,844,TIM ROGERS,2024,federal:house,WI,4,REPUBLICAN,unknown,Lost,unknown,0.22412514,T,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
845,845,SCOTT FITZGERALD,2024,federal:house,WI,5,REPUBLICAN,unknown,Won,unknown,0.643952413,T,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
846,846,BEN STEINHOFF,2024,federal:house,WI,5,DEMOCRAT,unknown,Lost,unknown,0.354959051,T,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
847,847,GLENN GROTHMAN,2024,federal:house,WI,6,REPUBLICAN,unknown,Won,unknown,0.612348638,T,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
848,848,JOHN ZARBANO,2024,federal:house,WI,6,DEMOCRAT,unknown,Lost,unknown,0.386635193,T,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
849,849,THOMAS P. TIFFANY,2024,federal:house,WI,7,REPUBLICAN,unknown,Won,unknown,0.63560216,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
850,850,KYLE KILBOURN,2024,federal:house,WI,7,DEMOCRAT,unknown,Lost,unknown,0.363684524,T,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
851,851,TONY WIED,2024,federal:house,WI,8,REPUBLICAN,unknown,Won,unknown,0.57291791,T,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
852,852,KRISTIN LYERLY,2024,federal:house,WI,8,DEMOCRAT,unknown,Lost,unknown,0.426432891,T,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
853,853,CAROL D. MILLER,2024,federal:house,WV,1,REPUBLICAN,unknown,Won,unknown,0.663602648,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
854,854,CHRIS BOB REED,2024,federal:house,WV,1,DEMOCRAT,unknown,Lost,unknown,0.26149588,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
855,855,RILEY MOORE,2024,federal:house,WV,2,REPUBLICAN,unknown,Won,unknown,0.707690684,T,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
856,856,STEVEN WENDELIN,2024,federal:house,WV,2,DEMOCRAT,unknown,Lost,unknown,0.292309316,T,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
857,857,HARRIET M. HAGEMAN,2024,federal:house,WY,0,REPUBLICAN,unknown,Won,unknown,0.68116685,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
858,858,KYLE G. CAMERON,2024,federal:house,WY,0,DEMOCRAT,unknown,Lost,unknown,0.224171317,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
859,859,RUBEN GALLEGO,2024,federal:senate,AZ,AZ,REPUBLICAN,unknown,Won,unknown,0.500702815,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
860,860,KARI LAKE,2024,federal:senate,AZ,AZ,DEMOCRAT,unknown,Lost,unknown,0.476636248,incorrect year,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
861,861,ADAM B. SCHIFF,2024,federal:senate,CA,CA,DEMOCRAT,unknown,Won,unknown,0.588725172,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
862,862,STEVE GARVEY,2024,federal:senate,CA,CA,REPUBLICAN,unknown,Lost,unknown,0.411274828,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
863,863,CHRISTOPHER S. MURPHY,2024,federal:senate,CT,CT,DEMOCRAT,unknown,Won,unknown,0.558256096,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
864,864,MATTHEW M. COREY,2024,federal:senate,CT,CT,REPUBLICAN,unknown,Lost,unknown,0.397045179,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
865,865,LISA BLUNT ROCHESTER,2024,federal:senate,DE,DE,DEMOCRAT,unknown,Won,unknown,0.565910117,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
866,866,ERIC HANSEN,2024,federal:senate,DE,DE,REPUBLICAN,unknown,Lost,unknown,0.395027227,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
867,867,RICK SCOTT,2024,federal:senate,FL,FL,REPUBLICAN,unknown,Won,unknown,0.555681711,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
868,868,DEBBIE MUCARSEL-POWELL,2024,federal:senate,FL,FL,DEMOCRAT,unknown,Lost,unknown,0.427897542,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
869,869,MAZIE K. HIRONO,2024,federal:senate,HI,HI,DEMOCRAT,unknown,Won,unknown,0.646109817,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
870,870,BOB MCDERMOTT,2024,federal:senate,HI,HI,REPUBLICAN,unknown,Lost,unknown,0.319025117,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
871,871,JIM BANKS,2024,federal:senate,IN,IN,REPUBLICAN,unknown,Won,unknown,0.58638742,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
872,872,VALERIE MCCRAY,2024,federal:senate,IN,IN,DEMOCRAT,unknown,Lost,unknown,0.387668173,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
873,873,ELIZABETH ANN WARREN,2024,federal:senate,MA,MA,DEMOCRAT,unknown,Won,unknown,0.581186645,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
874,874,JOHN DEATON,2024,federal:senate,MA,MA,REPUBLICAN,unknown,Lost,unknown,0.388689783,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
875,875,ANGELA ALSOBROOKS,2024,federal:senate,MD,MD,DEMOCRAT,unknown,Won,unknown,0.54641028,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
876,876,LARRY HOGAN,2024,federal:senate,MD,MD,REPUBLICAN,unknown,Lost,unknown,0.428395255,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
877,877,ANGUS S. KING JR.,2024,federal:senate,ME,ME,OTHER,unknown,Won,unknown,0.507533412,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
878,878,DEMI KOUZOUNAS,2024,federal:senate,ME,ME,REPUBLICAN,unknown,Lost,unknown,0.337628361,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
879,879,ELISSA SLOTKIN,2024,federal:senate,MI,MI,DEMOCRAT,unknown,Won,unknown,0.486389644,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
880,880,MIKE ROGERS,2024,federal:senate,MI,MI,REPUBLICAN,unknown,Lost,unknown,0.482981833,T,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
881,881,AMY KLOBUCHAR,2024,federal:senate,MN,MN,DEMOCRAT,unknown,Won,unknown,0.562013004,incorrect year,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
882,882,ROYCE WHITE,2024,federal:senate,MN,MN,REPUBLICAN,unknown,Lost,unknown,0.405011346,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
883,883,JOSH HAWLEY,2024,federal:senate,MO,MO,REPUBLICAN,unknown,Won,unknown,0.555718827,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
884,884,LUCAS KUNCE,2024,federal:senate,MO,MO,DEMOCRAT,unknown,Lost,unknown,0.418403133,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
885,885,ROGER F. WICKER,2024,federal:senate,MS,MS,REPUBLICAN,unknown,Won,unknown,0.628121912,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
886,886,TY PINKINS,2024,federal:senate,MS,MS,DEMOCRAT,unknown,Lost,unknown,0.371878088,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
887,887,TIM SHEEHY,2024,federal:senate,MT,MT,REPUBLICAN,unknown,Won,unknown,0.526431754,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
888,888,JON TESTER,2024,federal:senate,MT,MT,DEMOCRAT,unknown,Lost,unknown,0.455001301,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
889,889,KEVIN CRAMER,2024,federal:senate,ND,ND,REPUBLICAN,unknown,Won,unknown,0.663055442,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
890,890,KATRINA CHRISTIANSEN,2024,federal:senate,ND,ND,DEMOCRAT,unknown,Lost,unknown,0.333771584,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
891,891,DEB FISCHER,2024,federal:senate,NE,NE,REPUBLICAN,unknown,Won,unknown,0.531924598,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
892,892,DAN OSBORN,2024,federal:senate,NE,NE,OTHER,unknown,Lost,unknown,0.465177719,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
893,893,ANDY KIM,2024,federal:senate,NJ,NJ,DEMOCRAT,unknown,Won,unknown,0.536111335,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
894,894,CURTIS BASHAW,2024,federal:senate,NJ,NJ,REPUBLICAN,unknown,Lost,unknown,0.43990059,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
895,895,MARTIN HEINRICH,2024,federal:senate,NM,NM,DEMOCRAT,unknown,Won,unknown,0.550566748,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
896,896,NELLA LOUISE DOMENICI,2024,federal:senate,NM,NM,REPUBLICAN,unknown,Lost,unknown,0.449433252,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
897,897,JACKY S. ROSEN,2024,federal:senate,NV,NV,DEMOCRAT,unknown,Won,unknown,0.478658836,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
